student_id,attempt_id,topic,question_difficulty,prior_attempts_count,historical_accuracy,consecutive_errors,days_since_last_review,response_time_sec,handwritten_score,is_correct,needs_remediation
STU_0353,ATT_0353_005,Regularization & Dropout,3.0,1,0.0,1,2,90.26,1.0,1,0
STU_0353,ATT_0353_006,Convolutional Neural Networks,3.0,0,0.5,0,6,100.59,0.4937,0,1
STU_0353,ATT_0353_007,Matrix Calculus & Linear Algebra,2.0,0,0.5,0,6,129.18,0.8717,1,0
STU_0353,ATT_0353_008,Neural Network Architecture,3.0,0,0.5,0,8,121.39,0.502,0,1
STU_0353,ATT_0353_009,Loss Functions & Optimization,5.0,0,0.5,0,8,172.55,0.4182,0,1
STU_0353,ATT_0353_010,Regularization & Dropout,2.0,2,0.5,0,3,90.41,0.9026,1,0
STU_0353,ATT_0353_011,Loss Functions & Optimization,3.0,1,0.0,1,1,127.52,0.9326,1,0
STU_0353,ATT_0353_012,Activation Functions,1.0,0,0.5,0,10,96.09,0.2411,0,1
STU_0353,ATT_0353_013,Convolutional Neural Networks,3.0,1,0.0,1,5,128.14,0.8954,1,1
STU_0353,ATT_0353_014,Regularization & Dropout,2.0,3,0.6667,0,2,75.18,0.8114,1,0
STU_0353,ATT_0353_015,Matrix Calculus & Linear Algebra,2.0,1,1.0,0,6,83.31,0.7981,1,0
STU_0353,ATT_0353_016,Matrix Calculus & Linear Algebra,3.0,2,1.0,0,1,74.65,0.9651,1,0
STU_0353,ATT_0353_017,Loss Functions & Optimization,3.0,2,0.5,0,5,109.85,0.9223,1,1
STU_0353,ATT_0353_018,Regularization & Dropout,4.0,4,0.75,0,3,127.47,0.9344,1,0
STU_0353,ATT_0353_019,Convolutional Neural Networks,1.0,2,0.5,0,3,87.98,0.7373,1,0
STU_0353,ATT_0353_020,Backpropagation & Gradients,3.0,1,1.0,0,12,96.98,0.9803,1,0
STU_0353,ATT_0353_021,Asymptotic Complexity (Big-O),3.0,0,0.5,0,17,112.41,0.0371,0,1
STU_0353,ATT_0353_022,Loss Functions & Optimization,3.0,3,0.6667,0,5,126.63,0.3178,0,1
STU_0353,ATT_0353_023,Regularization & Dropout,2.0,5,0.8,0,5,64.15,0.9153,1,0
STU_0353,ATT_0353_024,Dynamic Programming,3.0,0,0.5,0,20,140.87,0.65,0,1
STU_0353,ATT_0353_025,Convolutional Neural Networks,3.0,3,0.6667,0,8,134.99,0.531,0,1
STU_0353,ATT_0353_026,Backpropagation & Gradients,3.0,2,1.0,0,8,78.55,0.845,1,0
STU_0353,ATT_0353_027,Activation Functions,1.0,1,0.0,1,16,78.37,0.9729,1,1
STU_0353,ATT_0353_028,Loss Functions & Optimization,5.0,4,0.5,1,9,169.11,0.6015,0,1
STU_0353,ATT_0353_029,Backpropagation & Gradients,4.0,3,1.0,0,5,93.2,0.2329,0,0
STU_0353,ATT_0353_030,Backpropagation & Gradients,2.0,4,0.75,1,2,79.29,0.9069,1,0
STU_0354,ATT_0354_001,Matrix Calculus & Linear Algebra,3.0,0,0.5,0,1,129.9,0.4474,0,1
STU_0354,ATT_0354_002,Matrix Calculus & Linear Algebra,3.0,1,0.0,1,1,134.9,0.0797,0,1
STU_0354,ATT_0354_003,Trees & Graph Traversal,4.0,0,0.5,0,2,175.34,0.9577,1,1
STU_0354,ATT_0354_004,Asymptotic Complexity (Big-O),4.0,0,0.5,0,3,146.25,0.5737,0,0
STU_0354,ATT_0354_005,Trees & Graph Traversal,2.0,1,1.0,0,2,112.37,0.2901,0,1
STU_0354,ATT_0354_006,Activation Functions,3.0,0,0.5,0,6,157.2,0.461,0,1
STU_0354,ATT_0354_007,Matrix Calculus & Linear Algebra,1.0,2,0.0,2,4,87.93,0.4739,0,1
STU_0354,ATT_0354_008,Neural Network Architecture,3.0,0,0.5,0,6,129.37,0.4223,0,1
STU_0354,ATT_0354_009,Activation Functions,5.0,1,0.0,1,0,188.94,0.4958,0,1
STU_0354,ATT_0354_010,Neural Network Architecture,2.0,1,0.0,1,2,79.55,0.9116,1,1
STU_0354,ATT_0354_011,Convolutional Neural Networks,2.0,0,0.5,0,9,110.54,0.4921,0,1
STU_0354,ATT_0354_012,Convolutional Neural Networks,3.0,1,0.0,1,0,99.85,0.4156,0,1
STU_0354,ATT_0354_013,Regularization & Dropout,2.0,0,0.5,0,10,72.08,0.0818,0,1
STU_0354,ATT_0354_014,Neural Network Architecture,2.0,2,0.5,0,4,117.47,0.9877,1,1
STU_0354,ATT_0354_015,Neural Network Architecture,4.0,3,0.6667,0,1,175.81,0.3242,0,1
STU_0354,ATT_0354_016,Regularization & Dropout,1.0,1,0.0,1,5,106.09,0.7377,1,1
STU_0354,ATT_0354_017,Regularization & Dropout,4.0,2,0.5,0,1,136.9,0.2826,0,0
STU_0354,ATT_0354_018,Matrix Calculus & Linear Algebra,3.0,3,0.0,3,11,116.62,0.2526,0,1
STU_0354,ATT_0354_019,Asymptotic Complexity (Big-O),5.0,1,0.0,1,16,167.23,0.279,0,1
STU_0354,ATT_0354_020,Loss Functions & Optimization,3.0,0,0.5,0,20,148.43,0.2632,0,1
STU_0354,ATT_0354_021,Dynamic Programming,3.0,0,0.5,0,20,128.91,0.3632,0,1
STU_0354,ATT_0354_022,Neural Network Architecture,3.0,4,0.5,1,8,161.94,0.5229,0,1
STU_0354,ATT_0354_023,Backpropagation & Gradients,1.0,0,0.5,0,21,112.14,0.9475,1,1
STU_0354,ATT_0354_024,Regularization & Dropout,4.0,3,0.3333,1,6,140.25,0.3188,0,1
STU_0354,ATT_0354_025,Activation Functions,3.0,2,0.0,2,16,137.93,0.235,0,1
STU_0354,ATT_0354_026,Matrix Calculus & Linear Algebra,1.0,4,0.0,4,6,76.74,0.9836,1,1
STU_0354,ATT_0354_027,Loss Functions & Optimization,4.0,1,0.0,1,5,176.64,0.2429,0,1
STU_0354,ATT_0354_028,Backpropagation & Gradients,4.0,1,1.0,0,6,154.39,0.8608,1,1
STU_0354,ATT_0354_029,Dynamic Programming,3.0,1,0.0,1,9,124.85,0.8826,1,1
STU_0354,ATT_0354_030,Asymptotic Complexity (Big-O),4.0,2,0.0,2,12,133.63,0.0629,0,1
STU_0355,ATT_0355_001,Asymptotic Complexity (Big-O),2.0,0,0.5,0,1,106.76,0.462,0,1
STU_0355,ATT_0355_002,Regularization & Dropout,5.0,0,0.5,0,3,206.71,0.5704,0,1
STU_0355,ATT_0355_003,Dynamic Programming,4.0,0,0.5,0,5,155.12,0.4998,0,1
STU_0355,ATT_0355_004,Activation Functions,5.0,0,0.5,0,6,173.6,0.383,0,1
STU_0355,ATT_0355_005,Trees & Graph Traversal,4.0,0,0.5,0,8,175.53,0.4172,0,1
STU_0355,ATT_0355_006,Neural Network Architecture,3.0,0,0.5,0,10,138.22,0.5451,0,1
STU_0355,ATT_0355_007,Loss Functions & Optimization,4.0,0,0.5,0,11,155.21,0.2444,0,1
STU_0355,ATT_0355_008,Trees & Graph Traversal,3.0,1,0.0,1,3,116.82,0.5307,0,1
STU_0355,ATT_0355_009,Dynamic Programming,4.0,1,0.0,1,7,157.11,0.2027,0,1
STU_0355,ATT_0355_010,Activation Functions,5.0,1,0.0,1,6,163.58,0.1883,0,1
STU_0355,ATT_0355_011,Convolutional Neural Networks,5.0,0,0.5,0,14,229.68,0.3611,0,1
STU_0355,ATT_0355_012,Convolutional Neural Networks,5.0,1,0.0,1,2,177.71,0.2441,0,1
STU_0355,ATT_0355_013,Regularization & Dropout,5.0,1,0.0,1,15,203.01,0.2663,0,1
STU_0355,ATT_0355_014,Regularization & Dropout,3.0,2,0.0,2,1,136.63,0.3734,0,1
STU_0355,ATT_0355_015,Matrix Calculus & Linear Algebra,3.0,0,0.5,0,19,114.45,0.9946,1,1
STU_0355,ATT_0355_016,Matrix Calculus & Linear Algebra,3.0,1,1.0,0,1,136.97,0.2066,0,1
STU_0355,ATT_0355_017,Asymptotic Complexity (Big-O),1.0,1,0.0,1,20,93.8,0.8915,1,1
STU_0355,ATT_0355_018,Trees & Graph Traversal,4.0,2,0.0,2,11,179.28,0.532,0,1
STU_0355,ATT_0355_019,Convolutional Neural Networks,3.0,2,0.0,2,6,120.25,0.5145,0,1
STU_0355,ATT_0355_020,Backpropagation & Gradients,1.0,0,0.5,0,24,76.0,0.9664,1,1
STU_0355,ATT_0355_021,Backpropagation & Gradients,2.0,1,1.0,0,0,116.69,0.8861,1,1
STU_0355,ATT_0355_022,Loss Functions & Optimization,1.0,1,0.0,1,14,74.17,0.6844,1,1
STU_0355,ATT_0355_023,Activation Functions,3.0,2,0.0,2,13,149.32,0.1707,0,1
STU_0355,ATT_0355_024,Dynamic Programming,3.0,2,0.0,2,13,129.26,0.7903,1,1
STU_0355,ATT_0355_025,Loss Functions & Optimization,1.0,2,0.5,0,2,83.17,0.7156,1,1
STU_0355,ATT_0355_026,Loss Functions & Optimization,1.0,3,0.6667,0,1,71.63,1.0,1,1
STU_0355,ATT_0355_027,Convolutional Neural Networks,4.0,3,0.0,3,7,182.64,0.1657,0,1
STU_0355,ATT_0355_028,Convolutional Neural Networks,2.0,4,0.0,4,2,119.15,0.1778,0,1
STU_0355,ATT_0355_029,Backpropagation & Gradients,3.0,2,1.0,0,7,130.64,0.8126,1,1
STU_0355,ATT_0355_030,Convolutional Neural Networks,4.0,5,0.0,5,2,175.86,0.2027,0,1
STU_0356,ATT_0356_001,Activation Functions,4.0,0,0.5,0,1,123.21,0.3503,0,1
STU_0356,ATT_0356_002,Trees & Graph Traversal,3.0,0,0.5,0,1,129.34,0.1706,0,1
STU_0356,ATT_0356_003,Loss Functions & Optimization,3.0,0,0.5,0,3,111.11,0.3876,0,1
STU_0356,ATT_0356_004,Activation Functions,3.0,1,0.0,1,4,125.5,0.3663,0,1
STU_0356,ATT_0356_005,Activation Functions,3.0,2,0.0,2,1,106.53,0.3687,0,1
STU_0356,ATT_0356_006,Convolutional Neural Networks,4.0,0,0.5,0,7,167.43,0.5709,0,1
STU_0356,ATT_0356_007,Convolutional Neural Networks,3.0,1,0.0,1,2,122.42,0.1662,0,1
STU_0356,ATT_0356_008,Trees & Graph Traversal,5.0,1,0.0,1,9,160.4,0.3056,0,1
STU_0356,ATT_0356_009,Asymptotic Complexity (Big-O),3.0,0,0.5,0,10,108.97,0.9408,1,1
STU_0356,ATT_0356_010,Activation Functions,4.0,3,0.0,3,6,163.28,0.8447,1,1
STU_0356,ATT_0356_011,Convolutional Neural Networks,5.0,2,0.0,2,5,133.79,0.4842,0,1
STU_0356,ATT_0356_012,Matrix Calculus & Linear Algebra,2.0,0,0.5,0,14,112.71,0.3004,0,1
STU_0356,ATT_0356_013,Asymptotic Complexity (Big-O),4.0,1,1.0,0,5,142.05,0.8493,1,0
STU_0356,ATT_0356_014,Backpropagation & Gradients,2.0,0,0.5,0,15,117.29,0.9109,1,1
STU_0356,ATT_0356_015,Loss Functions & Optimization,2.0,1,0.0,1,13,99.31,0.239,0,1
STU_0356,ATT_0356_016,Regularization & Dropout,3.0,0,0.5,0,16,136.92,0.6,1,1
STU_0356,ATT_0356_017,Backpropagation & Gradients,1.0,1,1.0,0,1,64.37,0.8764,1,0
STU_0356,ATT_0356_018,Loss Functions & Optimization,2.0,2,0.0,2,0,79.1,0.8261,1,1
STU_0356,ATT_0356_019,Loss Functions & Optimization,1.0,3,0.3333,0,1,57.4,0.2893,0,1
STU_0356,ATT_0356_020,Neural Network Architecture,3.0,0,0.5,0,19,142.98,0.1019,0,1
STU_0356,ATT_0356_021,Loss Functions & Optimization,3.0,4,0.25,1,4,117.29,0.3859,0,1
STU_0356,ATT_0356_022,Backpropagation & Gradients,1.0,2,1.0,0,5,113.65,0.8425,1,0
STU_0356,ATT_0356_023,Neural Network Architecture,3.0,1,0.0,1,3,147.68,0.369,0,1
STU_0356,ATT_0356_024,Matrix Calculus & Linear Algebra,3.0,1,0.0,1,9,116.81,0.7563,1,1
STU_0356,ATT_0356_025,Trees & Graph Traversal,3.0,2,0.0,2,13,140.21,0.738,1,1
STU_0356,ATT_0356_026,Dynamic Programming,5.0,0,0.5,0,25,203.77,0.599,0,1
STU_0356,ATT_0356_027,Backpropagation & Gradients,1.0,3,1.0,0,6,81.2,0.844,1,0
STU_0356,ATT_0356_028,Trees & Graph Traversal,1.0,3,0.3333,0,4,103.86,0.3441,0,1
STU_0356,ATT_0356_029,Asymptotic Complexity (Big-O),1.0,2,1.0,0,12,98.73,1.0,1,1
STU_0356,ATT_0356_030,Activation Functions,3.0,4,0.25,0,16,156.51,0.6885,1,1
STU_0357,ATT_0357_001,Dynamic Programming,3.0,0,0.5,0,1,120.45,0.9121,1,0
STU_0357,ATT_0357_002,Backpropagation & Gradients,2.0,0,0.5,0,3,124.34,0.8456,1,1
STU_0357,ATT_0357_003,Convolutional Neural Networks,3.0,0,0.5,0,5,148.92,0.6048,0,1
STU_0357,ATT_0357_004,Asymptotic Complexity (Big-O),2.0,0,0.5,0,7,94.23,0.1468,0,1
STU_0357,ATT_0357_005,Regularization & Dropout,2.0,0,0.5,0,7,117.93,1.0,1,1
STU_0357,ATT_0357_006,Convolutional Neural Networks,2.0,1,0.0,1,2,112.5,0.3508,0,1
STU_0357,ATT_0357_007,Loss Functions & Optimization,3.0,0,0.5,0,9,138.12,0.828,1,1
STU_0357,ATT_0357_008,Loss Functions & Optimization,2.0,1,1.0,0,1,108.61,0.526,0,1
STU_0357,ATT_0357_009,Asymptotic Complexity (Big-O),2.0,1,0.0,1,3,92.14,0.7758,1,0
STU_0357,ATT_0357_010,Trees & Graph Traversal,2.0,0,0.5,0,12,131.43,0.8211,1,1
STU_0357,ATT_0357_011,Regularization & Dropout,4.0,1,1.0,0,5,167.01,0.378,0,1
STU_0357,ATT_0357_012,Neural Network Architecture,3.0,0,0.5,0,14,163.52,0.6115,0,1
STU_0357,ATT_0357_013,Convolutional Neural Networks,4.0,2,0.0,2,9,147.61,0.65,0,1
STU_0357,ATT_0357_014,Dynamic Programming,5.0,1,1.0,0,17,180.67,0.165,0,1
STU_0357,ATT_0357_015,Activation Functions,3.0,0,0.5,0,19,131.65,0.535,0,1
STU_0357,ATT_0357_016,Convolutional Neural Networks,2.0,3,0.0,3,5,110.29,0.4692,0,1
STU_0357,ATT_0357_017,Matrix Calculus & Linear Algebra,5.0,0,0.5,0,22,205.01,0.432,0,1
STU_0357,ATT_0357_018,Asymptotic Complexity (Big-O),3.0,2,0.5,0,13,124.32,0.3022,0,1
STU_0357,ATT_0357_019,Activation Functions,2.0,1,0.0,1,5,111.29,0.6071,0,1
STU_0357,ATT_0357_020,Regularization & Dropout,3.0,2,0.5,1,14,154.52,0.1196,0,1
STU_0357,ATT_0357_021,Activation Functions,3.0,2,0.0,2,2,135.17,0.2192,0,1
STU_0357,ATT_0357_022,Trees & Graph Traversal,1.0,1,1.0,0,16,124.47,0.7179,1,1
STU_0357,ATT_0357_023,Activation Functions,2.0,3,0.0,3,2,130.6,0.9666,1,1
STU_0357,ATT_0357_024,Asymptotic Complexity (Big-O),2.0,3,0.3333,1,6,84.38,0.9727,1,0
STU_0357,ATT_0357_025,Convolutional Neural Networks,3.0,4,0.0,4,9,132.8,1.0,1,1
STU_0357,ATT_0357_026,Neural Network Architecture,4.0,1,0.0,1,18,169.1,0.7735,1,1
STU_0357,ATT_0357_027,Dynamic Programming,1.0,2,0.5,1,14,66.89,0.8561,1,1
STU_0357,ATT_0357_028,Loss Functions & Optimization,4.0,2,0.5,1,22,189.87,0.2135,0,1
STU_0357,ATT_0357_029,Dynamic Programming,4.0,3,0.6667,0,0,91.11,0.3181,0,0
STU_0357,ATT_0357_030,Asymptotic Complexity (Big-O),3.0,4,0.5,0,4,130.4,0.7753,1,0
STU_0358,ATT_0358_001,Regularization & Dropout,3.0,0,0.5,0,1,96.47,0.886,1,0
STU_0358,ATT_0358_002,Regularization & Dropout,5.0,1,1.0,0,1,151.56,0.1753,0,0
STU_0358,ATT_0358_003,Backpropagation & Gradients,2.0,0,0.5,0,4,90.44,0.7257,1,0
STU_0358,ATT_0358_004,Convolutional Neural Networks,4.0,0,0.5,0,5,123.09,0.3526,0,0
STU_0358,ATT_0358_005,Dynamic Programming,3.0,0,0.5,0,7,128.47,0.7895,1,0
STU_0358,ATT_0358_006,Backpropagation & Gradients,4.0,1,1.0,0,3,127.14,0.3589,0,0
STU_0358,ATT_0358_007,Loss Functions & Optimization,2.0,0,0.5,0,9,116.74,0.7416,1,1
STU_0358,ATT_0358_008,Asymptotic Complexity (Big-O),3.0,0,0.5,0,9,130.02,1.0,1,1
STU_0358,ATT_0358_009,Trees & Graph Traversal,3.0,0,0.5,0,10,136.87,0.7686,1,0
STU_0358,ATT_0358_010,Trees & Graph Traversal,3.0,1,1.0,0,2,92.66,0.7777,1,0
STU_0358,ATT_0358_011,Matrix Calculus & Linear Algebra,3.0,0,0.5,0,13,166.75,0.6445,1,1
STU_0358,ATT_0358_012,Neural Network Architecture,5.0,0,0.5,0,13,196.54,0.7972,1,1
STU_0358,ATT_0358_013,Dynamic Programming,3.0,1,1.0,0,7,107.21,0.4876,0,1
STU_0358,ATT_0358_014,Asymptotic Complexity (Big-O),2.0,1,1.0,0,5,104.73,0.904,1,0
STU_0358,ATT_0358_015,Neural Network Architecture,2.0,1,1.0,0,1,83.14,0.3602,0,1
STU_0358,ATT_0358_016,Backpropagation & Gradients,4.0,2,0.5,1,7,120.59,0.2628,0,0
STU_0358,ATT_0358_017,Trees & Graph Traversal,2.0,2,1.0,0,2,81.39,0.9513,1,0
STU_0358,ATT_0358_018,Neural Network Architecture,3.0,2,0.5,1,1,115.65,0.533,0,1
STU_0358,ATT_0358_019,Matrix Calculus & Linear Algebra,4.0,1,1.0,0,4,91.38,0.1453,0,0
STU_0358,ATT_0358_020,Trees & Graph Traversal,5.0,3,1.0,0,5,166.2,0.3718,0,0
STU_0358,ATT_0358_021,Convolutional Neural Networks,4.0,1,0.0,1,14,163.3,0.3582,0,1
STU_0358,ATT_0358_022,Asymptotic Complexity (Big-O),4.0,2,1.0,0,7,147.83,0.4107,0,0
STU_0358,ATT_0358_023,Trees & Graph Traversal,5.0,4,0.75,1,2,125.54,0.4085,0,0
STU_0358,ATT_0358_024,Loss Functions & Optimization,4.0,1,1.0,0,14,194.99,0.0235,0,1
STU_0358,ATT_0358_025,Loss Functions & Optimization,4.0,2,0.5,1,0,157.47,0.5349,0,0
STU_0358,ATT_0358_026,Regularization & Dropout,2.0,2,0.5,1,22,100.14,0.3417,0,1
STU_0358,ATT_0358_027,Matrix Calculus & Linear Algebra,5.0,2,0.5,1,7,159.3,0.8782,1,0
STU_0358,ATT_0358_028,Trees & Graph Traversal,5.0,5,0.6,2,4,151.73,0.5513,0,1
STU_0358,ATT_0358_029,Regularization & Dropout,5.0,3,0.3333,2,3,167.31,0.278,0,1
STU_0358,ATT_0358_030,Trees & Graph Traversal,3.0,6,0.5,3,4,69.28,0.9688,1,1
STU_0359,ATT_0359_001,Convolutional Neural Networks,3.0,0,0.5,0,1,154.28,0.7851,1,1
STU_0359,ATT_0359_002,Loss Functions & Optimization,4.0,0,0.5,0,1,139.91,0.7974,1,1
STU_0359,ATT_0359_003,Trees & Graph Traversal,3.0,0,0.5,0,1,144.68,0.4514,0,1
STU_0359,ATT_0359_004,Activation Functions,3.0,0,0.5,0,3,170.98,0.3173,0,1
STU_0359,ATT_0359_005,Activation Functions,4.0,1,0.0,1,2,196.45,0.0767,0,1
STU_0359,ATT_0359_006,Dynamic Programming,3.0,0,0.5,0,7,164.32,0.65,0,1
STU_0359,ATT_0359_007,Convolutional Neural Networks,1.0,1,1.0,0,6,125.19,0.8883,1,1
STU_0359,ATT_0359_008,Matrix Calculus & Linear Algebra,5.0,0,0.5,0,9,221.43,0.0447,0,1
STU_0359,ATT_0359_009,Convolutional Neural Networks,1.0,2,1.0,0,4,85.01,0.8698,1,1
STU_0359,ATT_0359_010,Convolutional Neural Networks,2.0,3,1.0,0,2,109.54,0.9115,1,1
STU_0359,ATT_0359_011,Loss Functions & Optimization,5.0,1,1.0,0,14,207.14,0.6063,0,1
STU_0359,ATT_0359_012,Dynamic Programming,2.0,1,0.0,1,9,142.66,0.282,0,1
STU_0359,ATT_0359_013,Matrix Calculus & Linear Algebra,3.0,1,0.0,1,8,136.65,0.4167,0,1
STU_0359,ATT_0359_014,Neural Network Architecture,3.0,0,0.5,0,17,164.41,0.1509,0,1
STU_0359,ATT_0359_015,Dynamic Programming,4.0,2,0.0,2,3,185.61,0.0,0,1
STU_0359,ATT_0359_016,Asymptotic Complexity (Big-O),3.0,0,0.5,0,19,181.9,0.3059,0,1
STU_0359,ATT_0359_017,Dynamic Programming,3.0,3,0.0,3,0,157.43,0.581,0,1
STU_0359,ATT_0359_018,Backpropagation & Gradients,2.0,0,0.5,0,21,150.58,0.4643,0,1
STU_0359,ATT_0359_019,Matrix Calculus & Linear Algebra,4.0,2,0.0,2,5,187.33,0.0408,0,1
STU_0359,ATT_0359_020,Backpropagation & Gradients,1.0,1,0.0,1,2,112.82,0.9369,1,1
STU_0359,ATT_0359_021,Loss Functions & Optimization,2.0,2,0.5,1,9,114.59,0.7139,1,1
STU_0359,ATT_0359_022,Dynamic Programming,3.0,4,0.0,4,7,151.42,0.1423,0,1
STU_0359,ATT_0359_023,Dynamic Programming,3.0,5,0.0,5,0,132.91,0.489,0,1
STU_0359,ATT_0359_024,Asymptotic Complexity (Big-O),3.0,1,0.0,1,7,152.57,0.0466,0,1
STU_0359,ATT_0359_025,Activation Functions,2.0,2,0.0,2,21,126.03,0.2158,0,1
STU_0359,ATT_0359_026,Asymptotic Complexity (Big-O),3.0,2,0.0,2,2,172.53,0.3531,0,1
STU_0359,ATT_0359_027,Trees & Graph Traversal,2.0,1,0.0,1,27,121.54,0.8928,1,1
STU_0359,ATT_0359_028,Asymptotic Complexity (Big-O),5.0,3,0.0,3,0,215.81,0.1453,0,1
STU_0359,ATT_0359_029,Dynamic Programming,4.0,6,0.0,6,2,174.52,0.5978,0,1
STU_0359,ATT_0359_030,Regularization & Dropout,1.0,0,0.5,0,30,126.61,0.9074,1,1
STU_0360,ATT_0360_001,Activation Functions,1.0,0,0.5,0,1,85.19,0.2778,0,1
STU_0360,ATT_0360_002,Regularization & Dropout,5.0,0,0.5,0,2,200.15,0.3461,0,1
STU_0360,ATT_0360_003,Neural Network Architecture,5.0,0,0.5,0,3,194.32,0.341,0,1
STU_0360,ATT_0360_004,Convolutional Neural Networks,4.0,0,0.5,0,3,165.81,0.4797,0,1
STU_0360,ATT_0360_005,Backpropagation & Gradients,3.0,0,0.5,0,5,137.86,0.4383,0,1
STU_0360,ATT_0360_006,Activation Functions,3.0,1,0.0,1,5,127.04,0.3909,0,1
STU_0360,ATT_0360_007,Activation Functions,2.0,2,0.0,2,0,95.15,0.7962,1,1
STU_0360,ATT_0360_008,Asymptotic Complexity (Big-O),4.0,0,0.5,0,7,139.84,0.1562,0,0
STU_0360,ATT_0360_009,Loss Functions & Optimization,5.0,0,0.5,0,8,178.19,0.8372,1,1
STU_0360,ATT_0360_010,Loss Functions & Optimization,4.0,1,1.0,0,2,151.24,0.65,0,0
STU_0360,ATT_0360_011,Matrix Calculus & Linear Algebra,5.0,0,0.5,0,11,217.8,0.3301,0,1
STU_0360,ATT_0360_012,Activation Functions,3.0,3,0.3333,0,7,150.28,0.3644,0,1
STU_0360,ATT_0360_013,Matrix Calculus & Linear Algebra,3.0,1,0.0,1,3,138.85,1.0,1,1
STU_0360,ATT_0360_014,Neural Network Architecture,3.0,1,0.0,1,11,161.06,0.65,0,1
STU_0360,ATT_0360_015,Backpropagation & Gradients,2.0,1,0.0,1,11,93.24,0.4894,0,1
STU_0360,ATT_0360_016,Matrix Calculus & Linear Algebra,3.0,2,0.5,0,4,157.09,0.0538,0,1
STU_0360,ATT_0360_017,Convolutional Neural Networks,4.0,1,0.0,1,17,191.36,0.315,0,1
STU_0360,ATT_0360_018,Activation Functions,3.0,4,0.25,1,8,127.87,0.4626,0,1
STU_0360,ATT_0360_019,Neural Network Architecture,5.0,2,0.0,2,8,176.6,0.0886,0,1
STU_0360,ATT_0360_020,Activation Functions,3.0,5,0.2,2,2,121.46,0.0747,0,1
STU_0360,ATT_0360_021,Regularization & Dropout,4.0,1,0.0,1,21,159.0,0.4859,0,1
STU_0360,ATT_0360_022,Regularization & Dropout,4.0,2,0.0,2,2,161.92,0.3642,0,1
STU_0360,ATT_0360_023,Regularization & Dropout,1.0,3,0.0,3,0,97.82,0.3887,0,1
STU_0360,ATT_0360_024,Dynamic Programming,3.0,0,0.5,0,27,145.88,0.8607,1,1
STU_0360,ATT_0360_025,Neural Network Architecture,4.0,3,0.0,3,6,160.19,0.3272,0,1
STU_0360,ATT_0360_026,Trees & Graph Traversal,4.0,0,0.5,0,30,179.57,0.8756,1,1
STU_0360,ATT_0360_027,Neural Network Architecture,5.0,4,0.0,4,3,189.59,0.2243,0,1
STU_0360,ATT_0360_028,Backpropagation & Gradients,1.0,2,0.0,2,15,78.08,0.9349,1,1
STU_0360,ATT_0360_029,Asymptotic Complexity (Big-O),3.0,1,0.0,1,26,153.13,0.1378,0,1
STU_0360,ATT_0360_030,Convolutional Neural Networks,2.0,2,0.0,2,14,116.07,0.9494,1,1
STU_0361,ATT_0361_001,Trees & Graph Traversal,2.0,0,0.5,0,1,103.37,0.7035,1,0
STU_0361,ATT_0361_002,Loss Functions & Optimization,3.0,0,0.5,0,2,97.95,0.8653,1,0
STU_0361,ATT_0361_003,Activation Functions,5.0,0,0.5,0,4,118.46,0.8126,1,0
STU_0361,ATT_0361_004,Loss Functions & Optimization,2.0,1,1.0,0,4,129.22,0.8794,1,0
STU_0361,ATT_0361_005,Neural Network Architecture,1.0,0,0.5,0,8,80.31,0.8851,1,1
STU_0361,ATT_0361_006,Matrix Calculus & Linear Algebra,3.0,0,0.5,0,9,100.85,0.4831,0,1
STU_0361,ATT_0361_007,Loss Functions & Optimization,2.0,2,1.0,0,5,82.06,0.1497,0,1
STU_0361,ATT_0361_008,Dynamic Programming,3.0,0,0.5,0,12,152.15,0.3802,0,1
STU_0361,ATT_0361_009,Dynamic Programming,3.0,1,0.0,1,1,142.32,0.9787,1,0
STU_0361,ATT_0361_010,Convolutional Neural Networks,1.0,0,0.5,0,15,84.28,0.8598,1,1
STU_0361,ATT_0361_011,Dynamic Programming,3.0,2,0.5,0,3,126.35,0.9173,1,0
STU_0361,ATT_0361_012,Trees & Graph Traversal,3.0,1,1.0,0,16,129.23,0.4672,0,1
STU_0361,ATT_0361_013,Backpropagation & Gradients,4.0,0,0.5,0,19,145.86,0.65,0,1
STU_0361,ATT_0361_014,Matrix Calculus & Linear Algebra,2.0,1,0.0,1,10,89.34,0.9686,1,1
STU_0361,ATT_0361_015,Backpropagation & Gradients,3.0,1,0.0,1,0,76.26,0.4142,0,1
STU_0361,ATT_0361_016,Convolutional Neural Networks,3.0,1,1.0,0,4,104.06,0.9686,1,0
STU_0361,ATT_0361_017,Loss Functions & Optimization,3.0,3,0.6667,1,9,152.08,0.1014,0,1
STU_0361,ATT_0361_018,Trees & Graph Traversal,2.0,2,0.5,1,4,68.65,0.8252,1,0
STU_0361,ATT_0361_019,Activation Functions,2.0,1,1.0,0,19,82.33,1.0,1,1
STU_0361,ATT_0361_020,Dynamic Programming,2.0,3,0.6667,0,7,119.94,0.9109,1,1
STU_0361,ATT_0361_021,Dynamic Programming,2.0,4,0.75,0,2,94.03,0.8557,1,0
STU_0361,ATT_0361_022,Regularization & Dropout,2.0,0,0.5,0,25,112.6,0.4116,0,1
STU_0361,ATT_0361_023,Matrix Calculus & Linear Algebra,2.0,2,0.5,0,7,131.06,0.9152,1,1
STU_0361,ATT_0361_024,Asymptotic Complexity (Big-O),2.0,0,0.5,0,28,129.21,0.7628,1,1
